,Date,ObsTime,Hour,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
19,2021/8/22,20,19,1004.1,1007.4,29.1,24.9,78,0.4,170,2.5,270,0,0,...,0,10,0,2
20,2021/8/22,21,20,1004.2,1007.5,28.8,24.2,76,0.6,170,2.9,170,0,0,...,0,10,0,2
21,2021/8/22,22,21,1004.2,1007.5,28.3,24.5,80,0.5,220,3.1,260,0,0,...,0,...,0,...
22,2021/8/22,23,22,1004.7,1008,28.6,24.4,78,0.8,300,3.9,280,0,0,...,0,...,0,...
23,2021/8/22,24,23,1005,1008.3,28.2,24.8,82,0.9,180,4.1,270,0,0,...,0,...,0,...
0,2021/8/23,1,0,1004.7,1008,27.9,24.6,82,0.4,150,2.4,260,0,0,...,0,...,0,...
1,2021/8/23,2,1,1003.9,1007.2,27.5,24.4,83,0.5,220,2.3,250,0,0,...,0,...,0,...
2,2021/8/23,3,2,1003.6,1006.9,27.7,23.9,80,0.7,220,3.4,260,0,0,...,0,...,0,...
3,2021/8/23,4,3,1003.7,1007,27.7,23.1,76,1.3,290,5.2,250,0,0,...,0,...,0,...
4,2021/8/23,5,4,1003.9,1007.2,27.7,23.1,76,0.5,280,3.3,210,0,0,...,0,15,0,6
5,2021/8/23,6,5,1004,1007.3,27.7,23.3,77,0.9,190,4.9,250,0,0,0.1,0.03,...,0,...
6,2021/8/23,7,6,1004.4,1007.7,27.2,23.3,79,0.6,110,2.5,170,0,0,0.9,0.51,...,0,...
7,2021/8/23,8,7,1004.7,1008,29.2,23.4,71,0.8,120,3.5,110,0,0,1,1.28,15,2,6
8,2021/8/23,9,8,1004.5,1007.8,31.5,21.4,55,2,270,6.5,270,0,0,1,2.12,15,4,6
9,2021/8/23,10,9,1004.3,1007.6,32,23.3,60,2.5,280,8.2,280,0,0,1,2.83,...,8,...
10,2021/8/23,11,10,1004.7,1008,32.2,24.3,63,2.6,280,6.8,250,0,0,1,3.24,15,11,4
11,2021/8/23,12,11,1004.8,1008.1,32,24.4,64,2.6,260,7.6,300,0,0,1,3.37,...,12,...
12,2021/8/23,13,12,1004.5,1007.8,32,23.6,61,3.1,280,8,290,0,0,1,3.43,...,12,...
13,2021/8/23,14,13,1004.1,1007.4,31.3,23.2,62,2.5,280,8.8,260,0,0,0.9,2.59,12,9,6
14,2021/8/23,15,14,1003.6,1006.9,30.5,23.9,68,2.5,270,9.2,280,0,0,0.1,1.41,...,5,...
15,2021/8/23,16,15,1003.6,1006.9,30.5,24.9,72,2.4,270,8.1,270,0,0,0.8,1.49,...,3,...
16,2021/8/23,17,16,1003.7,1007,30.3,24,69,1.1,300,6.6,270,0,0,0,0.61,15,1,8
17,2021/8/23,18,17,1003.5,1006.8,30,24.2,71,1.3,270,6.5,270,0,0,0,0.23,...,0,...
18,2021/8/23,19,18,1003.9,1007.2,29.8,24.2,72,1,190,4.1,200,0,0,0,0.01,...,0,...
19,2021/8/23,20,19,1004.4,1007.7,29.8,24.5,73,0.5,160,3.7,250,0,0,...,0,12,0,7
20,2021/8/23,21,20,1004.8,1008.1,29.8,24.2,72,1.8,180,4.1,160,0,0,...,0,12,0,9
21,2021/8/23,22,21,1005,1008.3,29.5,24.4,74,0.6,170,3.7,160,0,0,...,0,...,0,...
22,2021/8/23,23,22,1005.1,1008.4,28.4,25,82,0.9,60,2.2,80,0,0,...,0,...,0,...
23,2021/8/23,24,23,1005.1,1008.4,28,25.1,84,0.6,80,2.5,130,0,0,...,0,...,0,...
0,2021/8/24,1,0,1004.8,1008.1,27.4,24.9,86,0.6,100,2.2,90,0,0,...,0,...,0,...
1,2021/8/24,2,1,1004.9,1008.2,27.1,24.8,87,0.7,80,2.2,60,0,0,...,0,...,0,...
2,2021/8/24,3,2,1004.4,1007.7,26.9,24,84,0.7,90,2.4,110,0,0,...,0,...,0,...
3,2021/8/24,4,3,1004.4,1007.7,26.5,23.4,83,1.2,110,3.5,130,0,0,...,0,...,0,...
4,2021/8/24,5,4,1004.7,1008,26.4,23.1,82,0.9,110,2.4,120,0,0,...,0,18,0,4
5,2021/8/24,6,5,1005.1,1008.4,26.4,23.3,83,0.8,120,2.2,100,0,0,0.1,0.03,...,0,...
6,2021/8/24,7,6,1005.7,1009,27.3,23.1,78,0.7,100,3.4,140,0,0,1,0.5,...,0,...
7,2021/8/24,8,7,1005.8,1009.1,30.2,24.4,71,0.9,210,3.3,230,0,0,1,1.32,18,2,5
8,2021/8/24,9,8,1005.9,1009.2,30.8,24.7,70,2.2,280,5.9,260,0,0,0.8,1.83,18,4,6
9,2021/8/24,10,9,1005.7,1009,31.7,25.1,68,1.9,280,6.1,280,0,0,0.7,2.44,...,7,...
10,2021/8/24,11,10,1005.5,1008.8,32.1,25.5,68,2.3,280,7.1,260,0,0,1,3.15,15,11,5
11,2021/8/24,12,11,1005.3,1008.6,31.4,24.6,67,3,280,7.8,240,0,0,0.9,3.15,...,12,...
12,2021/8/24,13,12,1005.1,1008.4,31.6,24.7,67,2.9,280,9.6,280,0,0,1,3.36,...,12,...
13,2021/8/24,14,13,1004.4,1007.7,31.6,24.5,66,3.6,280,9.3,270,0,0,1,3.13,15,10,5
14,2021/8/24,15,14,1004.1,1007.4,32.3,24.4,63,2.5,260,8.3,300,0,0,1,3.02,...,8,...
15,2021/8/24,16,15,1004.2,1007.5,30.8,24.7,70,2.7,270,9,300,0,0,0.5,1.55,...,3,...
16,2021/8/24,17,16,1004.8,1008.1,29.8,24.9,75,1.3,190,7.4,300,T,0.1,0,0.29,10,0,9
17,2021/8/24,18,17,1004.9,1008.2,28.4,24.8,81,1.4,140,3.9,170,T,0.1,0.1,0.12,...,0,...
18,2021/8/24,19,18,1004.8,1008.1,27.7,25.3,87,0.9,120,3.8,130,T,0.1,0,0.01,...,0,...
19,2021/8/24,20,19,1005.4,1008.7,27.7,24.4,82,0.7,110,3,250,0,0,...,0,8,0,8
20,2021/8/24,21,20,1006.2,1009.5,27.5,23.5,79,1.8,120,3.4,120,0,0,...,0,8,0,8
21,2021/8/24,22,21,1006.6,1009.9,27,22,74,1.2,150,3.8,120,0,0,...,0,...,0,...
22,2021/8/24,23,22,1006.7,1010,27.1,21.9,73,2,120,3.7,110,0,0,...,0,...,0,...
23,2021/8/24,24,23,1006.6,1009.9,26.7,22.3,77,1.1,110,3.1,110,0,0,...,0,...,0,...
0,2021/8/25,1,0,1006.4,1009.7,26.2,21.9,77,1.6,120,3.2,130,0,0,...,0,...,0,...
1,2021/8/25,2,1,1005.7,1009,26,22.1,79,1.2,120,3.4,120,0,0,...,0,...,0,...
2,2021/8/25,3,2,1005.6,1008.9,26,21.7,77,1,100,3.2,90,0,0,...,0,...,0,...
3,2021/8/25,4,3,1005.8,1009.1,25.6,21.3,77,1.5,120,3.3,120,0,0,...,0,...,0,...
4,2021/8/25,5,4,1006.2,1009.5,25.2,21.3,79,1.1,110,3.1,140,0,0,...,0,12,0,3
5,2021/8/25,6,5,1006.4,1009.7,25.4,21.3,78,1.7,120,3.2,120,0,0,0.1,0.04,...,0,...
6,2021/8/25,7,6,1006.6,1009.9,26.7,21.5,73,1.1,110,2.9,120,0,0,1,0.49,...,0,...
7,2021/8/25,8,7,1006.9,1010.2,28.4,21.9,68,1.1,80,3.4,100,0,0,1,1.25,18,2,1
8,2021/8/25,9,8,1007.2,1010.5,31.2,24.1,66,1.6,180,4.1,200,0,0,1,2.06,18,4,2
9,2021/8/25,10,9,1007.2,1010.5,32.4,23.9,61,1.8,260,5.8,270,0,0,1,2.76,...,8,...
10,2021/8/25,11,10,1006.9,1010.2,32.7,24.5,62,2.7,280,7.8,280,0,0,1,3.25,15,11,2
11,2021/8/25,12,11,1006.6,1009.9,32.9,24.9,63,2.4,270,7,300,0,0,1,3.46,...,12,...
12,2021/8/25,13,12,1006.2,1009.5,32.6,24.9,64,2.9,290,7.2,300,0,0,1,3.45,...,12,...
13,2021/8/25,14,13,1005.8,1009.1,32.6,25.2,65,2.9,280,7.3,300,0,0,1,3.15,15,10,5
14,2021/8/25,15,14,1005.7,1009,31.3,24.7,68,2.1,270,7.6,300,0,0,0.6,2.02,...,6,...
15,2021/8/25,16,15,1006,1009.3,29.9,25.4,77,1.4,300,6.1,310,0,0,0,0.3,...,1,...
16,2021/8/25,17,16,1006.5,1009.8,30,24.4,72,1,180,4.1,280,0,0,0,0.17,12,0,8
17,2021/8/25,18,17,1006.7,1010,29.3,25.1,78,1.1,130,3.7,180,0,0,0,0.07,...,0,...
18,2021/8/25,19,18,1007,1010.3,28.2,26,88,1,170,3.2,120,T,0.9,0,0,...,0,...
19,2021/8/25,20,19,1007.8,1011.1,27.9,23.9,79,1.3,170,4.3,210,0,0,...,0,12,0,8
20,2021/8/25,21,20,1008.6,1011.9,28.2,23.6,76,1.1,160,4.6,180,0,0,...,0,12,0,7
21,2021/8/25,22,21,1009.1,1012.4,27.6,23.4,78,1,110,2.9,130,0,0,...,0,...,0,...
22,2021/8/25,23,22,1009.3,1012.6,27.4,22.4,74,1.7,120,3.9,110,0,0,...,0,...,0,...
23,2021/8/25,24,23,1009,1012.3,26.9,22.8,78,1,110,3.8,110,0,0,...,0,...,0,...
0,2021/8/26,1,0,1008.8,1012.1,26.8,22.9,79,0.9,80,2.9,110,0,0,...,0,...,0,...
1,2021/8/26,2,1,1008.7,1012,26.4,22.7,80,1.4,80,2.8,90,0,0,...,0,...,0,...
2,2021/8/26,3,2,1008.8,1012.1,26.1,22.8,82,1,90,2.8,80,0,0,...,0,...,0,...
3,2021/8/26,4,3,1008.8,1012.1,25.9,22.6,82,1.1,80,2.5,50,0,0,...,0,...,0,...
4,2021/8/26,5,4,1009.1,1012.4,25.6,22.3,82,0.8,80,2.5,80,0,0,...,0,12,0,1
5,2021/8/26,6,5,1009.3,1012.6,25.4,22.1,82,0.9,80,2.9,40,0,0,0.1,0.03,...,0,...
6,2021/8/26,7,6,1009.6,1012.9,27,22.2,75,1,90,2.5,70,0,0,1,0.48,...,0,...
7,2021/8/26,8,7,1009.7,1013,29.1,22.1,66,0.6,90,2.7,80,0,0,1,1.29,15,2,1
8,2021/8/26,9,8,1009.7,1013,30.7,22.3,61,0.3,90,1.8,50,0,0,1,2.09,15,4,1
9,2021/8/26,10,9,1009.5,1012.8,31.6,23.2,61,0.8,340,3.3,300,0,0,0.8,2.32,...,6,...
10,2021/8/26,11,10,1009.2,1012.5,31.4,23.3,62,1.8,360,4.4,360,0,0,0.4,2.06,12,6,7
11,2021/8/26,12,11,1008.9,1012.2,31.7,24.1,64,2.1,360,6,320,0,0,0.2,1.6,...,6,...
12,2021/8/26,13,12,1008.5,1011.8,31.6,24.2,65,1.3,320,5.8,350,0,0,0.2,1.78,...,7,...
13,2021/8/26,14,13,1007.9,1011.2,32.6,24.1,61,1.9,350,7.1,10,0,0,0.8,2.91,12,9,7
14,2021/8/26,15,14,1007.7,1011,32.1,25,66,2.1,360,5.6,20,0,0,0.6,2.01,...,5,...
15,2021/8/26,16,15,1007.4,1010.7,31.2,24.6,68,1.6,340,5.1,350,0,0,0.3,1.31,...,3,...
16,2021/8/26,17,16,1007.2,1010.5,30.8,23.5,65,1,310,6,280,0,0,1,1.26,12,1,6
17,2021/8/26,18,17,1007.4,1010.7,30,24.9,74,1.3,270,4.8,300,0,0,0.4,0.32,...,0,...
18,2021/8/26,19,18,1007.8,1011.1,29.3,25.1,78,1.6,300,3.5,300,0,0,0,0.01,...,0,...
19,2021/8/26,20,19,1008.7,1012,29.4,25.2,78,0.9,280,3.7,240,0,0,...,0,12,0,3
20,2021/8/26,21,20,1009.5,1012.8,29.1,25.3,80,0.9,220,3.3,280,0,0,...,0,10,0,3
21,2021/8/26,22,21,1009.9,1013.2,28.8,25.4,82,1.1,190,3,200,0,0,...,0,...,0,...
22,2021/8/26,23,22,1009.7,1013,28.4,25.2,83,0.8,180,2.6,190,0,0,...,0,...,0,...
23,2021/8/26,24,23,1009.5,1012.8,27.8,24.9,84,0.9,120,3.2,130,0,0,...,0,...,0,...
0,2021/8/27,1,0,1009.2,1012.5,27.3,24.8,86,0.8,90,3.1,110,0,0,...,0,...,0,...
1,2021/8/27,2,1,1009.3,1012.6,27,24.3,85,0.9,100,2.2,110,0,0,...,0,...,0,...
2,2021/8/27,3,2,1009,1012.3,27.3,24.2,83,0.8,110,2.6,120,0,0,...,0,...,0,...
3,2021/8/27,4,3,1009,1012.3,26.9,24.2,85,0.8,110,2.4,110,0,0,...,0,...,0,...
4,2021/8/27,5,4,1008.9,1012.2,26.4,24.1,87,1,110,2.7,130,0,0,...,0,10,0,2
5,2021/8/27,6,5,1009.1,1012.4,26.5,23.8,85,1.2,110,3.5,130,0,0,0,0.02,...,0,...
6,2021/8/27,7,6,1009.3,1012.6,27.1,24,83,1,80,2.5,100,0,0,0.9,0.4,...,0,...
7,2021/8/27,8,7,1009.4,1012.7,28.7,24.3,77,0.6,70,2.6,90,0,0,1,1.19,12,2,2
8,2021/8/27,9,8,1009.4,1012.7,30,23.9,70,1,200,2.6,190,0,0,1,2.01,15,4,3
9,2021/8/27,10,9,1009.4,1012.7,30.9,23.8,66,1.4,290,4,280,0,0,0.9,2.55,...,7,...
10,2021/8/27,11,10,1009.2,1012.5,31.8,23.6,62,1.6,280,4.6,300,0,0,0.9,3.14,15,10,3
11,2021/8/27,12,11,1009,1012.3,32.2,24.3,63,2.6,300,5.4,290,0,0,1,3.5,...,12,...
12,2021/8/27,13,12,1008.6,1011.9,32.4,24.7,64,3,290,6.7,290,0,0,1,3.48,...,12,...
13,2021/8/27,14,13,1008.1,1011.4,32,24.9,66,3,300,7,290,0,0,1,3.19,15,11,2
14,2021/8/27,15,14,1007.7,1011,31.1,25,70,1.8,340,6,290,0,0,1,2.65,...,7,...
15,2021/8/27,16,15,1007.5,1010.8,31.2,24.6,68,2.1,300,6,300,0,0,0.9,1.88,...,4,...
16,2021/8/27,17,16,1007.5,1010.8,30.7,23.9,67,1.1,290,3.6,290,0,0,1,1.15,18,1,2
17,2021/8/27,18,17,1007.4,1010.7,30.5,23.9,68,0.6,190,2.5,300,0,0,0.7,0.36,...,0,...
18,2021/8/27,19,18,1007.8,1011.1,30.1,24.3,71,0.3,290,1.7,190,0,0,0,0.01,...,0,...
19,2021/8/27,20,19,1008.5,1011.8,29.6,24.7,75,1.2,280,3.1,280,0,0,...,0,15,0,2
20,2021/8/27,21,20,1009.2,1012.5,29.1,25.5,81,1.3,290,3.4,300,0,0,...,0,12,0,2
21,2021/8/27,22,21,1009.4,1012.7,28.9,25.3,81,0.5,170,2.9,280,0,0,...,0,...,0,...
22,2021/8/27,23,22,1008.9,1012.2,28.4,25.4,84,0.6,80,2.3,60,0,0,...,0,...,0,...
23,2021/8/27,24,23,1008.8,1012.1,27.8,25.4,87,0.7,70,2.5,80,0,0,...,0,...,0,...
0,2021/8/28,1,0,1008.7,1012,28.1,25.3,85,0.8,80,1.6,80,0,0,...,0,...,0,...
1,2021/8/28,2,1,1008.8,1012.1,27.8,25.2,86,0.7,80,2.2,50,0,0,...,0,...,0,...
2,2021/8/28,3,2,1008.9,1012.2,27.5,25.1,87,0.6,120,2.3,80,0,0,...,0,...,0,...
3,2021/8/28,4,3,1008.6,1011.9,27.5,24.8,85,0.9,80,2.5,120,0,0,...,0,...,0,...
4,2021/8/28,5,4,1008.2,1011.5,27.2,24.1,83,0.9,110,3.2,130,0,0,...,0,12,0,1
5,2021/8/28,6,5,1008.5,1011.8,27.2,24.9,87,0.8,100,2.5,120,0,0,0,0.01,...,0,...
6,2021/8/28,7,6,1008.9,1012.2,27.9,24.3,81,1.2,110,2.6,130,0,0,0,0.26,...,0,...
7,2021/8/28,8,7,1008.8,1012.1,28.8,24.6,78,0.7,120,2.3,100,0,0,0.1,0.96,10,1,8
8,2021/8/28,9,8,1008.7,1012,29.7,24.8,75,0.8,220,2.7,160,0,0,0.3,1.25,10,3,6
9,2021/8/28,10,9,1008.3,1011.6,31.2,24.6,68,1,60,2.7,50,0,0,0.9,2.62,...,6,...
10,2021/8/28,11,10,1007.8,1011.1,32.1,25.7,69,1.6,310,4.9,350,0,0,0.5,2.31,10,7,6
11,2021/8/28,12,11,1007.6,1010.9,32.3,26.1,70,1.6,300,5.5,280,0,0,0.7,2.71,...,9,...
12,2021/8/28,13,12,1006.7,1010,31.8,24.9,67,2.1,310,6.4,280,0,0,1,3.38,...,11,...
13,2021/8/28,14,13,1006.3,1009.6,32.2,24.5,64,2.2,290,6.7,300,0,0,1,3.14,12,10,7
14,2021/8/28,15,14,1006.3,1009.6,32.2,24.3,63,2.2,280,6,280,0,0,1,2.63,...,7,...
15,2021/8/28,16,15,1006.5,1009.8,30.9,24.6,69,2.4,280,5.8,260,0,0,1,1.82,...,4,...
16,2021/8/28,17,16,1006.6,1009.9,30.2,25.3,75,1.9,290,5.5,320,0,0,0.9,1.03,15,1,5
17,2021/8/28,18,17,1007.4,1010.7,29.7,25,76,1.3,280,4.9,290,0,0,0.2,0.26,...,0,...
18,2021/8/28,19,18,1007.7,1011,29.5,24.8,76,0.8,210,3.6,300,0,0,0,0.01,...,0,...
19,2021/8/28,20,19,1008.2,1011.5,29.4,25,77,0.9,280,2.4,250,0,0,...,0,12,0,5
20,2021/8/28,21,20,1008.5,1011.8,29.4,25.2,78,0.1,0,1.6,240,0,0,...,0,12,0,5
21,2021/8/28,22,21,1008.6,1011.9,29.1,25.3,80,1.7,70,2.7,40,0,0,...,0,...,0,...
22,2021/8/28,23,22,1008.2,1011.5,29,25.4,81,1.2,80,2.1,70,0,0,...,0,...,0,...
23,2021/8/28,24,23,1007.9,1011.2,28.3,25.3,84,0.6,80,2.8,80,0,0,...,0,...,0,...
0,2021/8/29,1,0,1007.7,1011,28.1,25.1,84,0.4,160,1.9,50,0,0,...,0,...,0,...
1,2021/8/29,2,1,1007.5,1010.8,28.3,23.9,77,1.2,90,2.2,70,0,0,...,0,...,0,...
2,2021/8/29,3,2,1007.5,1010.8,27.5,25.1,87,1.5,180,2.6,170,0,0,...,0,...,0,...
3,2021/8/29,4,3,1007.4,1010.7,27.4,24.7,85,1.2,170,3.1,190,0,0,...,0,...,0,...
4,2021/8/29,5,4,1007.7,1011,27.6,24.5,83,1,150,2.2,200,0,0,...,0,10,0,3
5,2021/8/29,6,5,1007.8,1011.1,26.7,23.2,81,1.1,90,2.9,130,0,0,0,0.02,...,0,...
6,2021/8/29,7,6,1008.2,1011.5,27.4,23.7,80,0.6,140,2.7,110,0,0,0,0.29,...,0,...
7,2021/8/29,8,7,1008.7,1012,28.6,24,76,1,130,2.5,160,0,0,0,0.57,12,1,7
8,2021/8/29,9,8,1008.7,1012,30.5,24.7,71,0.9,170,2.6,180,0,0,0.7,1.71,12,3,7
9,2021/8/29,10,9,1008.6,1011.9,31.1,24.5,68,1.3,190,3.6,240,0,0,0.7,2.18,...,6,...
10,2021/8/29,11,10,1008.2,1011.5,31.3,24.7,68,1.6,310,4,280,0,0,0.6,2.49,10,8,6
11,2021/8/29,12,11,1007.8,1011.1,32.2,25.3,67,1.1,340,5.1,290,0,0,0.4,2.05,...,8,...
12,2021/8/29,13,12,1007.3,1010.6,32.2,24.5,64,1.7,360,5.5,360,0,0,0.5,1.97,...,7,...
13,2021/8/29,14,13,1006.8,1010.1,32.5,25.1,65,1.4,310,6,40,0,0,0.9,2.93,12,9,5
14,2021/8/29,15,14,1006.5,1009.8,32.2,25.3,67,1.9,320,5.9,360,0,0,1,2.47,...,6,...
15,2021/8/29,16,15,1006.7,1010,31.8,24.2,64,1.8,360,6.5,270,0,0,0.9,1.69,...,3,...
16,2021/8/29,17,16,1006.6,1009.9,31.4,23.8,64,0.8,340,5.2,330,0,0,0.9,1.08,20,1,6
17,2021/8/29,18,17,1006.8,1010.1,30.6,24.8,71,1.7,290,4.4,280,0,0,0.1,0.21,...,0,...
18,2021/8/29,19,18,1007.2,1010.5,30.5,25.1,73,0.7,170,2.9,260,0,0,0,0,...,0,...
19,2021/8/29,20,19,1007.7,1011,29.9,25.2,76,1.2,190,3.1,210,0,0,...,0,15,0,5
20,2021/8/29,21,20,1008.5,1011.8,29.9,24.5,73,1.1,170,2.9,200,0,0,...,0,12,0,5
21,2021/8/29,22,21,1008.6,1011.9,29.5,25.3,78,0.5,100,2.5,180,0,0,...,0,...,0,...
22,2021/8/29,23,22,1008.7,1012,28.4,25.4,84,1.4,80,3.1,90,0,0,...,0,...,0,...
23,2021/8/29,24,23,1008.5,1011.8,28.1,24.1,79,1.6,100,3.7,80,0,0,...,0,...,0,...
0,2021/8/30,1,0,1007.9,1011.2,28.3,23.7,76,0.7,80,3.5,90,0,0,...,0,...,0,...
1,2021/8/30,2,1,1007.3,1010.6,27.5,24.6,84,0.8,90,2.2,120,0,0,...,0,...,0,...
2,2021/8/30,3,2,1007,1010.3,27,24.7,87,0.8,70,2.6,70,0,0,...,0,...,0,...
3,2021/8/30,4,3,1007.3,1010.6,26.8,24.5,87,1.1,60,2.4,50,0,0,...,0,...,0,...
4,2021/8/30,5,4,1007.6,1010.9,26.8,24.1,85,0.7,80,2.7,50,0,0,...,0,12,0,7
5,2021/8/30,6,5,1008,1011.3,26.5,23.8,85,1,80,2.6,140,0,0,0,0.02,...,0,...
6,2021/8/30,7,6,1008.3,1011.6,27.5,23.3,78,0.8,80,2.7,70,0,0,0.1,0.38,...,0,...
7,2021/8/30,8,7,1008.8,1012.1,28.7,23.6,74,0.9,80,2.4,70,0,0,0.3,0.79,12,1,7
8,2021/8/30,9,8,1009.1,1012.4,29.9,25,75,0.9,230,2.1,290,0,0,0,0.93,10,3,5
9,2021/8/30,10,9,1009.4,1012.7,30,25.3,76,1.3,300,4,290,0,0,0.1,1.07,...,3,...
10,2021/8/30,11,10,1009.3,1012.6,30.3,26,78,1.7,290,5.1,310,0,0,0,0.95,6,4,7
11,2021/8/30,12,11,1009,1012.3,30.8,26.1,76,2,280,4.5,280,0,0,0,1.18,...,5,...
12,2021/8/30,13,12,1008.6,1011.9,30.3,25.8,77,2.3,290,6.1,300,0,0,0.1,1.19,...,4,...
13,2021/8/30,14,13,1008.1,1011.4,31.2,25.8,73,2.3,300,5.9,270,0,0,0.2,1.51,6,5,7
14,2021/8/30,15,14,1008.4,1011.7,30.3,25.2,74,2,290,5.7,260,0,0,0,1.08,...,3,...
15,2021/8/30,16,15,1008.5,1011.8,30,23.9,70,1.5,280,5.7,300,0,0,0,0.37,...,1,...
16,2021/8/30,17,16,1008,1011.3,29.9,24.5,73,0.8,250,4.2,300,0,0,0,0.2,10,0,9
17,2021/8/30,18,17,1008.1,1011.4,28.7,24.9,80,2.4,130,5,120,0,0,0,0.11,...,0,...
18,2021/8/30,19,18,1007.5,1010.8,28.4,25.2,83,0.9,80,3.1,130,0,0,0,0,...,0,...
19,2021/8/30,20,19,1007.3,1010.6,28.7,24.7,79,1.3,10,3.2,50,0,0,...,0,10,0,4
20,2021/8/30,21,20,1007.1,1010.4,29.1,23.3,71,1,90,4.6,30,0,0,...,0,10,0,7
21,2021/8/30,22,21,1006.9,1010.2,28.1,24.5,81,1.9,180,3.9,180,0,0,...,0,...,0,...
22,2021/8/30,23,22,1006.5,1009.8,27.3,24.8,86,1.1,120,2.6,110,0,0,...,0,...,0,...
23,2021/8/30,24,23,1006.5,1009.8,26.8,24.5,87,0.8,100,2.9,120,0,0,...,0,...,0,...
0,2021/8/31,1,0,1006.1,1009.4,26.7,24.2,86,0.9,100,2,120,0,0,...,0,...,0,...
1,2021/8/31,2,1,1006,1009.3,26.4,23.7,85,1.1,110,2.3,100,0,0,...,0,...,0,...
2,2021/8/31,3,2,1006,1009.3,26.4,23.5,84,1.2,110,2.6,120,0,0,...,0,...,0,...
3,2021/8/31,4,3,1006,1009.3,26.2,23.9,87,0.6,50,3.2,80,0,0,...,0,...,0,...
4,2021/8/31,5,4,1006.6,1009.9,26,23.9,88,0.4,110,2.8,80,0,0,...,0,10,0,7
5,2021/8/31,6,5,1007.4,1010.7,25.8,23.7,88,0.6,140,2.5,120,0,0,0,0.03,...,0,...
6,2021/8/31,7,6,1008,1011.3,26.9,23.8,83,1.4,130,2.6,100,0,0,0.9,0.4,...,0,...
7,2021/8/31,8,7,1008.1,1011.4,29.1,24.7,77,1,120,2.7,100,0,0,1,1.19,10,2,1
8,2021/8/31,9,8,1008.2,1011.5,30.3,24.2,70,1,180,3.3,180,0,0,1,1.93,10,4,2
9,2021/8/31,10,9,1008.4,1011.7,31.5,23.9,64,0.9,200,4.6,190,0,0,0.9,2.5,...,7,...
10,2021/8/31,11,10,1008.3,1011.6,33.2,23.6,57,1.9,170,4.3,40,0,0,0.9,3.21,10,10,7
11,2021/8/31,12,11,1008.2,1011.5,32.3,25.2,66,1.7,300,5.3,310,0,0,0,1.09,...,5,...
12,2021/8/31,13,12,1007.8,1011.1,30.7,25.8,75,2.7,300,5.6,290,0,0,0,1.04,...,4,...
13,2021/8/31,14,13,1007.7,1011,31.3,24.9,69,0.9,340,6,280,0,0,0.1,1.48,8,5,7
14,2021/8/31,15,14,1007.4,1010.7,31.8,24.4,65,2.4,290,5.2,300,0,0,0.1,1.19,...,3,...
15,2021/8/31,16,15,1007.1,1010.4,31.6,24.5,66,1.4,290,4.2,300,0,0,0,0.86,...,2,...
16,2021/8/31,17,16,1007.3,1010.6,30.2,25.3,75,1.9,30,6.1,120,0,0,0.1,0.45,8,1,9
17,2021/8/31,18,17,1007.4,1010.7,29.4,25.8,81,0.7,50,3.6,70,0.5,0.2,0,0.03,...,0,...
18,2021/8/31,19,18,1007.4,1010.7,29.4,25.8,81,1.1,40,3,110,0,0,0,0,...,0,...
19,2021/8/31,20,19,1008,1011.3,28.9,25.5,82,0.9,110,3.2,40,0,0,...,0,6,0,3
20,2021/8/31,21,20,1008.3,1011.6,28.5,26.3,88,0.8,60,2.2,90,0,0,...,0,6,0,3
21,2021/8/31,22,21,1008.4,1011.7,27.7,25.9,90,1.4,70,2.4,80,0,0,...,0,...,0,...
22,2021/8/31,23,22,1008.3,1011.6,27.4,25.6,90,1.4,60,2.7,40,0,0,...,0,...,0,...
23,2021/8/31,24,23,1008,1011.3,27.5,25.3,88,0.4,110,2.3,80,0,0,...,0,...,0,...
0,2021/9/1,1,0,1007.7,1011,27,25.2,90,0.9,100,2.1,80,0,0,...,0,...,0,...
1,2021/9/1,2,1,1007.1,1010.4,26.9,24.9,89,0.9,110,2.2,110,0,0,...,0,...,0,...
2,2021/9/1,3,2,1006.9,1010.2,26.7,24.9,90,0.4,140,1.7,130,0,0,...,0,...,0,...
3,2021/9/1,4,3,1006.7,1010,26.9,24.9,89,0.6,120,1.8,110,0,0,...,0,...,0,...
4,2021/9/1,5,4,1006.9,1010.2,26.6,24.6,89,0.7,100,2.4,160,0,0,...,0,6,0,3
5,2021/9/1,6,5,1007.3,1010.6,26.3,24.2,88,1.2,110,2.9,110,0,0,0,0.02,...,0,...
6,2021/9/1,7,6,1007.8,1011.1,27.1,24,83,1.1,120,3,160,0,0,0.6,0.36,...,0,...
7,2021/9/1,8,7,1008.1,1011.4,28.9,25.7,83,0.6,200,2.6,130,0,0,1,1.12,10,1,1
8,2021/9/1,9,8,1008.3,1011.6,29.7,25.2,77,0.9,260,3.1,310,0,0,0.4,1.34,8,3,6
9,2021/9/1,10,9,1008.3,1011.6,30.7,26,76,1.3,300,3.9,280,0,0,0.6,2.14,...,6,...
10,2021/9/1,11,10,1007.7,1011,31.5,25.9,72,1.7,300,6.1,280,0,0,0.6,2.49,8,8,4
11,2021/9/1,12,11,1007.3,1010.6,32.6,25.7,67,2.2,280,5.2,300,0,0,1,3.46,...,11,...
